month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2018-12,Manhattan,LCL/LTD,M5,Peak,"3,040,568","20,106,273.6",6.61267026424
2018-12,Manhattan,LCL/LTD,M50,Off-Peak,"1,920,295","8,432,222.4",4.39110782458
2018-12,Manhattan,LCL/LTD,M50,Peak,"931,185","3,648,229.2",3.91783501667
2018-12,Manhattan,LCL/LTD,M55,Off-Peak,"3,616,974","22,617,208.8",6.25307475254
2018-12,Manhattan,LCL/LTD,M55,Peak,"1,543,526","8,463,423.6",5.48317527531
2018-12,Manhattan,LCL/LTD,M57,Off-Peak,"3,453,943","15,905,912.4",4.60514617641
2018-12,Manhattan,LCL/LTD,M57,Peak,"1,869,829","8,145,021.6",4.35602485575
2018-12,Manhattan,LCL/LTD,M66,Off-Peak,"3,331,875","16,907,839.2",5.0745718852
2018-12,Manhattan,LCL/LTD,M66,Peak,"2,216,791","10,170,648",4.58800491341
2018-12,Manhattan,LCL/LTD,M7,Off-Peak,"4,585,927","25,727,839.2",5.61017198922
2018-12,Manhattan,LCL/LTD,M7,Peak,"1,822,547","9,428,508",5.1732591807
2018-12,Manhattan,LCL/LTD,M72,Off-Peak,"2,629,131","14,889,524.4",5.66328737518
2018-12,Manhattan,LCL/LTD,M72,Peak,"1,399,361","7,575,141.6",5.41328620706
2018-12,Manhattan,LCL/LTD,M8,Off-Peak,"1,433,772","7,533,237.6",5.25413915183
2018-12,Manhattan,LCL/LTD,M8,Peak,"956,670","4,782,175.2",4.99877199034
2018-12,Manhattan,LCL/LTD,M9,Off-Peak,"3,674,148","21,315,574.8",5.80150140931
2018-12,Manhattan,LCL/LTD,M9,Peak,"2,190,279","12,088,918.8",5.51935109637
2018-12,Manhattan,LCL/LTD,M96,Off-Peak,"4,602,161","27,759,787.2",6.03190266486
2018-12,Manhattan,LCL/LTD,M96,Peak,"2,707,704","14,279,922",5.27381205627
2018-12,Manhattan,LCL/LTD,M98,Off-Peak,"649,461","6,350,634",9.77831463321
2018-12,Manhattan,LCL/LTD,M98,Peak,"1,338,511","11,382,688.8",8.50399346737
2018-12,Manhattan,SBS,M15-SBS,Off-Peak,"11,125,406","86,223,654",7.75015797176
2018-12,Manhattan,SBS,M15-SBS,Peak,"6,254,914","46,350,025.2",7.41017785376
2018-12,Manhattan,SBS,M23-SBS,Off-Peak,"4,336,737","24,920,132.4",5.74628629774
2018-12,Manhattan,SBS,M23-SBS,Peak,"1,893,699","10,560,708",5.57676167121
2018-12,Manhattan,SBS,M34A-SBS,Off-Peak,"2,896,153","13,872,985.2",4.79014237162
2018-12,Manhattan,SBS,M34A-SBS,Peak,"1,597,572","7,467,883.2",4.67452058499
2018-12,Manhattan,SBS,M34-SBS,Off-Peak,"2,431,211","12,573,021.6",5.17150572287
2018-12,Manhattan,SBS,M34-SBS,Peak,"1,183,581","5,710,082.4",4.82441201743
2018-12,Manhattan,SBS,M60-SBS,Off-Peak,"8,650,356","93,501,777.6",10.8090092015
2018-12,Manhattan,SBS,M60-SBS,Peak,"3,361,727","31,499,596.8",9.3700638987
2018-12,Manhattan,SBS,M79-SBS,Off-Peak,"4,313,703","25,372,314",5.88179436554
2018-12,Manhattan,SBS,M79-SBS,Peak,"2,493,904","13,556,419.2",5.43582238931
2018-12,Manhattan,SBS,M86-SBS,Off-Peak,"5,381,037","33,855,814.8",6.29168965015
2018-12,Manhattan,SBS,M86-SBS,Peak,"3,087,074","17,773,520.4",5.75740017894
2018-12,Queens,EXP,QM12/QM42,Off-Peak,"46,584","634,536",13.6213292117
2018-12,Queens,EXP,QM12/QM42,Peak,"393,029","4,203,316.8",10.694673421
2018-12,Queens,EXP,QM15,Off-Peak,"1,002,476","11,640,999.6",11.6122476748
2018-12,Queens,EXP,QM15,Peak,"900,961","9,154,432.8",10.1607425849
2018-12,Queens,EXP,QM17,Off-Peak,"443,657","6,539,436",14.7398463227
2018-12,Queens,EXP,QM17,Peak,"772,226","9,693,540",12.5527242025
2018-12,Queens,EXP,QM18,Off-Peak,"59,882","657,201.6",10.9749440566
2018-12,Queens,EXP,QM18,Peak,"377,920","3,311,110.8",8.76140664691
2018-12,Queens,EXP,QM1/QM31/QM5/QM35,Off-Peak,"791,539","11,133,892.8",14.0661329385
2018-12,Queens,EXP,QM1/QM31/QM5/QM35,Peak,"1,517,999","18,904,190.4",12.4533615635
2018-12,Queens,EXP,QM20,Off-Peak,"529,856","6,948,187.2",13.1133500423
2018-12,Queens,EXP,QM20,Peak,"839,119","9,383,508",11.1825712444
2018-12,Queens,EXP,QM21,Off-Peak,"277,841","4,288,885.2",15.4364733787
2018-12,Queens,EXP,QM21,Peak,"613,023","7,155,381.6",11.672288968
2018-12,Queens,EXP,QM25,Off-Peak,"128,319","2,046,049.2",15.945021392
2018-12,Queens,EXP,QM25,Peak,"444,907","6,242,292",14.0305547002
2018-12,Queens,EXP,QM2/QM32,Off-Peak,"721,558","9,777,834",13.551002137
2018-12,Queens,EXP,QM2/QM32,Peak,"1,262,938","16,143,930",12.7828365288
2018-12,Queens,EXP,QM6/QM36,Off-Peak,"574,321","8,070,922.8",14.0529822173
2018-12,Queens,EXP,QM6/QM36,Peak,"614,075","8,084,998.8",13.1661422465
2018-12,Queens,EXP,QM7/QM8,Off-Peak,"772,301","14,048,413.2",18.1903340796
2018-12,Queens,EXP,QM7/QM8,Peak,"1,454,743","23,923,785.6",16.4453691133
2018-12,Queens,EXP,X63,Off-Peak,"316,634","4,069,936.8",12.8537579666
2018-12,Queens,EXP,X63,Peak,"679,615","7,146,558",10.5155978017
2018-12,Queens,EXP,X64,Off-Peak,"240,385","3,185,017.2",13.2496503526
2018-12,Queens,EXP,X64,Peak,"589,635","5,994,525.6",10.1665023277
2018-12,Queens,EXP,X68,Off-Peak,"262,869","3,653,542.8",13.8987206555
2018-12,Queens,EXP,X68,Peak,"759,608","8,326,112.4",10.9610646544
2018-12,Queens,LCL/LTD,Q1,Off-Peak,"3,080,865","29,315,710.8",9.51541557322
2018-12,Queens,LCL/LTD,Q1,Peak,"1,430,120","11,786,504.4",8.24161916483
2018-12,Queens,LCL/LTD,Q10,Off-Peak,"9,374,230","100,613,998.8",10.7330414125
2018-12,Queens,LCL/LTD,Q10,Peak,"4,109,826","37,992,744",9.24436800974
2018-12,Queens,LCL/LTD,Q100,Off-Peak,"2,782,292","33,010,833.6",11.8646186669
2018-12,Queens,LCL/LTD,Q100,Peak,"1,324,258","14,347,368",10.834269455
2018-12,Queens,LCL/LTD,Q101,Off-Peak,"2,711,237","24,315,091.2",8.9682647441
2018-12,Queens,LCL/LTD,Q101,Peak,"1,499,928","11,980,332",7.98727138903
2018-12,Queens,LCL/LTD,Q102,Off-Peak,"2,279,911","18,748,879.2",8.22351363716
2018-12,Queens,LCL/LTD,Q102,Peak,"1,370,741","9,591,526.8",6.99732976543
2018-12,Queens,LCL/LTD,Q103,Off-Peak,"967,300","8,924,050.8",9.22573224439
2018-12,Queens,LCL/LTD,Q103,Peak,"818,134","6,907,960.8",8.44355667898
2018-12,Queens,LCL/LTD,Q104,Off-Peak,"1,102,780","7,291,076.4",6.61154210269
2018-12,Queens,LCL/LTD,Q104,Peak,"672,652","4,230,234",6.2888893514
2018-12,Queens,LCL/LTD,Q11,Off-Peak,"2,383,515","26,855,319.6",11.2671074443
2018-12,Queens,LCL/LTD,Q11,Peak,"1,709,399","17,066,584.8",9.98396793259
2018-12,Queens,LCL/LTD,Q110,Off-Peak,"4,568,626","39,252,204",8.59168686603
2018-12,Queens,LCL/LTD,Q110,Peak,"2,576,399","19,873,605.6",7.71371421895
2018-12,Queens,LCL/LTD,Q111,Off-Peak,"7,622,418","64,940,536.8",8.51967666953
2018-12,Queens,LCL/LTD,Q111,Peak,"3,125,491","23,979,711.6",7.67230223987
2018-12,Queens,LCL/LTD,Q112,Off-Peak,"3,340,677","22,299,656.4",6.67519080713
2018-12,Queens,LCL/LTD,Q112,Peak,"2,322,089","14,321,833.2",6.16765042167
2018-12,Queens,LCL/LTD,Q113,Off-Peak,"2,255,486","23,949,896.4",10.6185081175
2018-12,Queens,LCL/LTD,Q113,Peak,"1,284,551","12,537,270",9.76004066791
2018-12,Queens,LCL/LTD,Q114,Off-Peak,"4,291,885","43,833,985.2",10.2132245389
2018-12,Queens,LCL/LTD,Q114,Peak,"1,588,557","14,586,253.2",9.18207731923
2018-12,Queens,LCL/LTD,Q12,Off-Peak,"3,093,633","26,431,225.2",8.54374943634
2018-12,Queens,LCL/LTD,Q12,Peak,"1,488,474","10,776,578.4",7.24001789752
2018-12,Queens,LCL/LTD,Q12SHTL,Peak,"1,950","18,720",9.6
2018-12,Queens,LCL/LTD,Q13,Off-Peak,"3,633,976","33,041,102.4",9.09227314655
2018-12,Queens,LCL/LTD,Q13,Peak,"1,737,567","14,482,479.6",8.3349186535
2018-12,Queens,LCL/LTD,Q13SHTL,Peak,"5,660","41,342.4",7.30431095406
2018-12,Queens,LCL/LTD,Q15,Off-Peak,"907,704","8,212,654.8",9.04772348695
2018-12,Queens,LCL/LTD,Q15,Peak,"587,948","4,675,932",7.95296862988
2018-12,Queens,LCL/LTD,Q15A,Off-Peak,"794,394","6,853,543.2",8.62738540321
2018-12,Queens,LCL/LTD,Q15A,Peak,"474,786","3,869,722.8",8.1504568374
2018-12,Queens,LCL/LTD,Q16,Off-Peak,"2,029,349","21,791,800.8",10.7383209098
2018-12,Queens,LCL/LTD,Q16,Peak,"1,281,413","12,942,360",10.1000692205
2018-12,Queens,LCL/LTD,Q17,Off-Peak,"9,915,911","86,730,742.8",8.74662376457
2018-12,Queens,LCL/LTD,Q17,Peak,"5,638,601","44,778,690",7.94145391738
2018-12,Queens,LCL/LTD,Q18,Off-Peak,"3,882,154","26,753,324.4",6.89136093004
2018-12,Queens,LCL/LTD,Q18,Peak,"2,523,747","15,786,565.2",6.2552090998
2018-12,Queens,LCL/LTD,Q19,Off-Peak,"2,309,117","21,883,104",9.47682772246
2018-12,Queens,LCL/LTD,Q19,Peak,"1,292,423","11,119,233.6",8.60340120843
2018-12,Queens,LCL/LTD,Q1SHTL,Off-Peak,"1,903","14,464.8",7.60105097215
2018-12,Queens,LCL/LTD,Q2,Off-Peak,"3,511,648","34,227,633.6",9.74688624828
2018-12,Queens,LCL/LTD,Q2,Peak,"1,727,256","14,619,456",8.46397754589
2018-12,Queens,LCL/LTD,Q20A,Off-Peak,"5,704,637","43,271,377.2",7.58529897696
2018-12,Queens,LCL/LTD,Q20A,Peak,"2,330,719","15,522,224.4",6.65984376495
2018-12,Queens,LCL/LTD,Q20ASHTL,Off-Peak,"12,677","61,624.8",4.86115011438
2018-12,Queens,LCL/LTD,Q20ASHTL,Peak,"45,189","278,546.4",6.16403106951
2018-12,Queens,LCL/LTD,Q20B,Off-Peak,"4,383,755","33,036,721.2",7.53616960802
2018-12,Queens,LCL/LTD,Q20B,Peak,"2,090,424","14,359,449.6",6.86915649648
2018-12,Queens,LCL/LTD,Q20BSHTL,Off-Peak,"25,735","162,817.2",6.32668350495
2018-12,Queens,LCL/LTD,Q20BSHTL,Peak,"17,634","32,749.2",1.8571623001
2018-12,Queens,LCL/LTD,Q21,Off-Peak,"1,376,286","15,336,010.8",11.143040618
2018-12,Queens,LCL/LTD,Q21,Peak,"688,931","6,880,975.2",9.98790183632
2018-12,Queens,LCL/LTD,Q22,Off-Peak,"4,242,313","45,516,045.6",10.7290635085
2018-12,Queens,LCL/LTD,Q22,Peak,"1,658,931","16,768,332",10.1079140724
2018-12,Queens,LCL/LTD,Q23,Off-Peak,"7,054,714","46,975,320",6.65871359207
2018-12,Queens,LCL/LTD,Q23,Peak,"4,193,550","24,706,080",5.89144758021
2018-12,Queens,LCL/LTD,Q23SHTL,Peak,"4,929","21,150",4.29093122337
2018-12,Queens,LCL/LTD,Q24,Off-Peak,"6,461,943","48,469,168.8",7.50071128761
2018-12,Queens,LCL/LTD,Q24,Peak,"2,775,704","18,343,119.6",6.60845666541
2018-12,Queens,LCL/LTD,Q25,Off-Peak,"9,304,304","70,907,929.2",7.62098155864
2018-12,Queens,LCL/LTD,Q25,Peak,"6,595,808","45,748,677.6",6.93602324385
2018-12,Queens,LCL/LTD,Q26,Off-Peak,"396,500","3,465,507.6",8.74024615385
2018-12,Queens,LCL/LTD,Q26,Peak,"763,774","5,919,238.8",7.74998729991
2018-12,Queens,LCL/LTD,Q27,Off-Peak,"16,696,922","160,272,244.8",9.59890959543
2018-12,Queens,LCL/LTD,Q27,Peak,"9,543,569","84,680,650.8",8.87305899921
2018-12,Queens,LCL/LTD,Q28,Off-Peak,"4,550,147","45,905,259.6",10.0887421
2018-12,Queens,LCL/LTD,Q28,Peak,"2,369,934","21,419,647.2",9.03807751608
2018-12,Queens,LCL/LTD,Q29,Off-Peak,"1,944,932","16,302,790.8",8.382190637
2018-12,Queens,LCL/LTD,Q29,Peak,"1,060,694","7,614,180",7.17848880073
2018-12,Queens,LCL/LTD,Q3,Off-Peak,"6,706,269","69,130,821.6",10.3083878085
2018-12,Queens,LCL/LTD,Q3,Peak,"2,956,943","27,108,367.2",9.16770029047
2018-12,Queens,LCL/LTD,Q30,Off-Peak,"7,142,145","69,427,353.6",9.72079866763
2018-12,Queens,LCL/LTD,Q30,Peak,"3,536,333","29,971,825.2",8.47539674573
2018-12,Queens,LCL/LTD,Q30SHTL,Off-Peak,"2,485","21,114",8.49657947686
2018-12,Queens,LCL/LTD,Q30SHTL,Peak,"2,562","21,114",8.24121779859
2018-12,Queens,LCL/LTD,Q31,Off-Peak,"4,281,658","38,241,889.2",8.93156090468
2018-12,Queens,LCL/LTD,Q31,Peak,"2,376,127","19,441,267.2",8.1819141822
2018-12,Queens,LCL/LTD,Q32,Off-Peak,"7,543,692","46,217,066.4",6.1265844894
2018-12,Queens,LCL/LTD,Q32,Peak,"3,538,928","18,950,335.2",5.3548236076
2018-12,Queens,LCL/LTD,Q33,Off-Peak,"3,323,558","21,682,170",6.52378264498
2018-12,Queens,LCL/LTD,Q33,Peak,"1,350,772","7,874,550",5.82966629453
2018-12,Queens,LCL/LTD,Q34,Off-Peak,"5,100,406","36,232,552.8",7.10385659495
2018-12,Queens,LCL/LTD,Q34,Peak,"2,163,119","14,468,551.2",6.68874490955
2018-12,Queens,LCL/LTD,Q35,Off-Peak,"3,361,070","57,791,754",17.1944511718
2018-12,Queens,LCL/LTD,Q35,Peak,"1,778,615","27,167,155.2",15.2743315445
2018-12,Queens,LCL/LTD,Q36,Off-Peak,"5,020,193","51,476,814",10.2539511927
2018-12,Queens,LCL/LTD,Q36,Peak,"2,713,575","25,465,176",9.38436416904
2018-12,Queens,LCL/LTD,Q37,Off-Peak,"3,527,278","31,629,848.4",8.96721165726
2018-12,Queens,LCL/LTD,Q37,Peak,"2,469,279","20,153,242.8",8.16159000259
2018-12,Queens,LCL/LTD,Q38,Off-Peak,"4,304,237","37,130,943.6",8.62660294961
2018-12,Queens,LCL/LTD,Q38,Peak,"2,798,588","21,291,051.6",7.60778349653
2018-12,Queens,LCL/LTD,Q39,Off-Peak,"4,781,649","41,340,556.8",8.64566947511
2018-12,Queens,LCL/LTD,Q39,Peak,"2,819,363","21,476,185.2",7.61738917621
2018-12,Queens,LCL/LTD,Q3SHTL,Off-Peak,"8,408","94,248",11.2093244529
2018-12,Queens,LCL/LTD,Q3SHTL,Peak,"9,939","90,846",9.14035617265
2018-12,Queens,LCL/LTD,Q4,Off-Peak,"5,214,283","45,433,864.8",8.71334846996
2018-12,Queens,LCL/LTD,Q4,Peak,"3,175,910","24,402,805.2",7.6837206344
2018-12,Queens,LCL/LTD,Q40,Off-Peak,"2,210,807","17,488,900.8",7.91064113692
2018-12,Queens,LCL/LTD,Q40,Peak,"1,181,478","7,983,637.2",6.75733039464
2018-12,Queens,LCL/LTD,Q41,Off-Peak,"3,594,274","31,156,790.4",8.66845165394
2018-12,Queens,LCL/LTD,Q41,Peak,"2,375,050","18,841,773.6",7.93321134292
2018-12,Queens,LCL/LTD,Q42,Off-Peak,"707,878","6,723,626.4",9.49828416761
2018-12,Queens,LCL/LTD,Q42,Peak,"558,834","4,944,769.2",8.84836856741
2018-12,Queens,LCL/LTD,Q43,Off-Peak,"7,949,800","74,109,632.4",9.3222008604
2018-12,Queens,LCL/LTD,Q43,Peak,"4,166,449","36,483,145.2",8.75641228298
2018-12,Queens,LCL/LTD,Q44-SBS,Off-Peak,"70,043","518,353.2",7.40049969305
2018-12,Queens,LCL/LTD,Q44-SBS,Peak,"26,353","203,353.2",7.71651045422
2018-12,Queens,LCL/LTD,Q46,Off-Peak,"10,385,357","125,876,811.6",12.1206051559
2018-12,Queens,LCL/LTD,Q46,Peak,"6,202,285","70,603,545.6",11.3834732844
2018-12,Queens,LCL/LTD,Q46SHTL,Off-Peak,"7,214","83,214",11.5350706959
2018-12,Queens,LCL/LTD,Q46SHTL,Peak,"12,718","73,054.8",5.74420506369
2018-12,Queens,LCL/LTD,Q47,Off-Peak,"4,931,568","36,401,745.6",7.38137355097
2018-12,Queens,LCL/LTD,Q47,Peak,"3,312,721","22,067,377.2",6.6614052919
2018-12,Queens,LCL/LTD,Q48,Off-Peak,"2,324,890","28,480,734",12.2503576513
2018-12,Queens,LCL/LTD,Q48,Peak,"954,823","11,032,293.6",11.5542813694
2018-12,Queens,LCL/LTD,Q49,Off-Peak,"3,008,511","19,893,589.2",6.61243691647
2018-12,Queens,LCL/LTD,Q49,Peak,"1,946,478","11,658,031.2",5.98929512689
2018-12,Queens,LCL/LTD,Q5,Off-Peak,"6,911,875","59,825,674.8",8.65549142599
2018-12,Queens,LCL/LTD,Q5,Peak,"3,752,275","28,827,547.2",7.68268509104
2018-12,Queens,LCL/LTD,Q50,Off-Peak,"3,737,672","50,296,431.6",13.4566199495
2018-12,Queens,LCL/LTD,Q50,Peak,"1,964,425","24,618,427.2",12.5321288418
2018-12,Queens,LCL/LTD,Q54,Off-Peak,"8,490,464","65,823,696",7.75266180977
2018-12,Queens,LCL/LTD,Q54,Peak,"3,581,204","23,834,102.4",6.65533222905
2018-12,Queens,LCL/LTD,Q55,Off-Peak,"3,903,228","32,933,325.6",8.43745884176
2018-12,Queens,LCL/LTD,Q55,Peak,"2,113,808","15,087,261.6",7.13747965757
2018-12,Queens,LCL/LTD,Q55SHTL,Off-Peak,"2,163","15,465.6",7.15006934813
2018-12,Queens,LCL/LTD,Q55SHTL,Peak,"3,940","14,576.4",3.69959390863
2018-12,Queens,LCL/LTD,Q56,Off-Peak,"4,948,314","33,741,446.4",6.81877633473
2018-12,Queens,LCL/LTD,Q56,Peak,"2,131,421","12,463,372.8",5.84744768865
2018-12,Queens,LCL/LTD,Q58,Off-Peak,"17,417,465","132,111,252",7.58498736756
2018-12,Queens,LCL/LTD,Q58,Peak,"8,174,783","54,447,796.8",6.6604577516
2018-12,Queens,LCL/LTD,Q59,Off-Peak,"5,299,633","38,975,011.2",7.35428494766
2018-12,Queens,LCL/LTD,Q59,Peak,"2,714,603","16,864,106.4",6.21236563873
2018-12,Queens,LCL/LTD,Q5SHTL,Off-Peak,"4,042","21,942",5.42850074221
2018-12,Queens,LCL/LTD,Q5SHTL,Peak,"11,577","20,073.6",1.73392070485
2018-12,Queens,LCL/LTD,Q6,Off-Peak,"5,246,768","42,119,647.2",8.02773196757
2018-12,Queens,LCL/LTD,Q6,Peak,"2,592,956","18,598,568.4",7.17272811417
2018-12,Queens,LCL/LTD,Q60,Off-Peak,"9,200,774","71,014,575.6",7.71832626255
2018-12,Queens,LCL/LTD,Q60,Peak,"3,585,163","24,735,906",6.89952060757
2018-12,Queens,LCL/LTD,Q64,Off-Peak,"3,048,454","28,997,740.8",9.51227763319
2018-12,Queens,LCL/LTD,Q64,Peak,"2,140,504","18,085,413.6",8.44913796003
2018-12,Queens,LCL/LTD,Q65,Off-Peak,"9,902,143","80,547,206.4",8.1343206617
2018-12,Queens,LCL/LTD,Q65,Peak,"6,558,708","49,858,693.2",7.60190775378
2018-12,Queens,LCL/LTD,Q66,Off-Peak,"8,852,929","68,808,589.2",7.77240947036
2018-12,Queens,LCL/LTD,Q66,Peak,"4,245,917","30,227,450.4",7.11918070937
2018-12,Queens,LCL/LTD,Q67,Off-Peak,"1,439,059","14,420,656.8",10.0208933755
2018-12,Queens,LCL/LTD,Q67,Peak,"946,180","8,552,412",9.03888477879
2018-12,Queens,LCL/LTD,Q69,Off-Peak,"4,938,781","36,123,400.8",7.31423418046
2018-12,Queens,LCL/LTD,Q69,Peak,"2,990,535","20,161,850.4",6.74188745492
2018-12,Queens,LCL/LTD,Q7,Off-Peak,"2,262,879","19,397,656.8",8.57211401935
2018-12,Queens,LCL/LTD,Q7,Peak,"1,169,205","9,243,252",7.90558712972
2018-12,Queens,LCL/LTD,Q72,Off-Peak,"3,504,938","23,486,720.4",6.70103733647
2018-12,Queens,LCL/LTD,Q72,Peak,"1,628,999","9,767,721.6",5.99614953723
2018-12,Queens,LCL/LTD,Q76,Off-Peak,"4,567,948","47,241,982.8",10.3420579219
2018-12,Queens,LCL/LTD,Q76,Peak,"2,532,786","24,769,670.4",9.77961438511
2018-12,Queens,LCL/LTD,Q77,Off-Peak,"4,483,691","37,772,326.8",8.4243822333
2018-12,Queens,LCL/LTD,Q77,Peak,"2,538,333","19,739,044.8",7.77638111312
2018-12,Queens,LCL/LTD,Q77SHTL,Off-Peak,"3,918","22,489.2",5.73996937213
2018-12,Queens,LCL/LTD,Q8,Off-Peak,"6,555,961","50,481,824.4",7.70014104721
2018-12,Queens,LCL/LTD,Q8,Peak,"3,335,868","23,285,746.8",6.98041613157
2018-12,Queens,LCL/LTD,Q83,Off-Peak,"5,006,328","44,739,216",8.93653312368
2018-12,Queens,LCL/LTD,Q83,Peak,"2,757,192","20,894,932.8",7.57833796123
2018-12,Queens,LCL/LTD,Q83SHTL,Off-Peak,"2,432","14,446.8",5.94029605263
2018-12,Queens,LCL/LTD,Q84,Off-Peak,"2,940,809","32,157,352.8",10.9348661542
2018-12,Queens,LCL/LTD,Q84,Peak,"1,665,851","15,578,496",9.35167430941
2018-12,Queens,LCL/LTD,Q85,Off-Peak,"7,702,628","73,592,949.6",9.55426506382
2018-12,Queens,LCL/LTD,Q85,Peak,"4,199,289","35,257,179.6",8.39598789224
2018-12,Queens,LCL/LTD,Q85SHTL,Off-Peak,"11,285","72,554.4",6.42927780239
2018-12,Queens,LCL/LTD,Q85SHTL,Peak,"5,970","46,555.2",7.79819095477
2018-12,Queens,LCL/LTD,Q88,Off-Peak,"6,588,757","75,516,033.6",11.4613475045
2018-12,Queens,LCL/LTD,Q88,Peak,"3,600,570","37,745,276.4",10.4831391696
2018-12,Queens,LCL/LTD,Q88SHTL,Off-Peak,"23,320","189,410.4",8.12222984563
2018-12,Queens,LCL/LTD,Q9,Off-Peak,"2,452,386","19,145,070",7.80671150463
2018-12,Queens,LCL/LTD,Q9,Peak,"1,279,176","8,589,477.6",6.71485206101
2018-12,Queens,SBS,Q44-SBS,Off-Peak,"17,301,695","176,727,452.4",10.2144588955
2018-12,Queens,SBS,Q44-SBS,Peak,"6,399,844","58,222,742.4",9.09752525218
2018-12,Queens,SBS,Q52-SBS,Off-Peak,"3,180,715","47,438,820",14.9145145038
2018-12,Queens,SBS,Q52-SBS,Peak,"1,806,616","25,491,639.6",14.1101593255
2018-12,Queens,SBS,Q53-SBS,Off-Peak,"8,356,595","106,308,968.4",12.7215652308
2018-12,Queens,SBS,Q53-SBS,Peak,"4,524,286","52,071,483.6",11.5093262451
2018-12,Queens,SBS,Q70-SBS,Off-Peak,"3,957,502","52,691,990.4",13.3144570489
2018-12,Queens,SBS,Q70-SBS,Peak,"1,354,023","15,754,305.6",11.6351831542
2018-12,Staten Island,EXP,SIM10,Off-Peak,"3,178,352","55,870,516.8",17.5784547464
2018-12,Staten Island,EXP,SIM10,Peak,"2,315,682","33,741,399.6",14.5708260461
2018-12,Staten Island,EXP,SIM15,Off-Peak,"878,653","14,351,212.8",16.3331972918
2018-12,Staten Island,EXP,SIM15,Peak,"992,665","15,139,072.8",15.2509384334
2018-12,Staten Island,EXP,SIM1/SIM1C,Off-Peak,"8,531,770","132,272,798.4",15.5035588629
2018-12,Staten Island,EXP,SIM1/SIM1C,Peak,"2,655,837","43,029,532.8",16.20187263
2018-12,Staten Island,EXP,SIM2,Off-Peak,"1,900,006","47,630,336.4",25.0685189415
2018-12,Staten Island,EXP,SIM2,Peak,"1,251,810","28,687,345.2",22.9166927888
2018-12,Staten Island,EXP,SIM22,Off-Peak,"623,064","14,472,129.6",23.2273564192
2018-12,Staten Island,EXP,SIM22,Peak,"869,531","17,021,073.6",19.5750049164
2018-12,Staten Island,EXP,SIM25,Off-Peak,"813,507","19,216,512",23.621815178
2018-12,Staten Island,EXP,SIM25,Peak,"952,891","18,547,272",19.4642115415
2018-12,Staten Island,EXP,SIM26,Off-Peak,"1,107,368","26,135,622",23.6015687649
2018-12,Staten Island,EXP,SIM26,Peak,"1,056,708","20,307,556.8",19.217756277
2018-12,Staten Island,EXP,SIM30,Off-Peak,"545,910","10,361,372.4",18.9800010991
2018-12,Staten Island,EXP,SIM30,Peak,"906,426","14,439,002.4",15.9295986655
2018-12,Staten Island,EXP,SIM31,Off-Peak,"986,720","17,234,830.8",17.4667897681
2018-12,Staten Island,EXP,SIM31,Peak,"1,110,933","16,547,371.2",14.895021752
2018-12,Staten Island,EXP,SIM32,Off-Peak,"295,950","5,109,350.4",17.2642351749
2018-12,Staten Island,EXP,SIM32,Peak,"409,915","6,766,524",16.507139285
2018-12,Staten Island,EXP,SIM34,Off-Peak,"575,365","10,973,379.6",19.0720318407
2018-12,Staten Island,EXP,SIM34,Peak,"942,142","16,072,192.8",17.0592042389
2018-12,Staten Island,EXP,SIM35,Off-Peak,"503,390","8,395,542",16.6780071118
2018-12,Staten Island,EXP,SIM35,Peak,"757,478","11,465,161.2",15.135965929
2018-12,Staten Island,EXP,SIM3/SIM3C,Off-Peak,"4,342,440","61,721,218.8",14.2134879929
2018-12,Staten Island,EXP,SIM3/SIM3C,Peak,"2,140,069","29,901,690",13.9723018277
2018-12,Staten Island,EXP,SIM5/SIM5X,Off-Peak,"784,579","13,665,902.4",17.4181343115
2018-12,Staten Island,EXP,SIM5/SIM5X,Peak,"1,127,514","18,226,310.4",16.165041321
2018-12,Staten Island,EXP,SIM6/SIM6X,Off-Peak,"2,040,891","33,979,356",16.649275243
2018-12,Staten Island,EXP,SIM6/SIM6X,Peak,"1,814,263","27,027,982.8",14.8974998663
2018-12,Staten Island,EXP,SIM7,Off-Peak,"1,122,858","18,938,750.4",16.8665587278
2018-12,Staten Island,EXP,SIM7,Peak,"1,295,878","19,449,687.6",15.0088878737
2018-12,Staten Island,EXP,SIM8/SIM8X,Off-Peak,"2,032,322","42,146,272.8",20.7379897477
2018-12,Staten Island,EXP,SIM8/SIM8X,Peak,"1,939,728","33,509,041.2",17.2751237287
2018-12,Staten Island,EXP,SIM9,Off-Peak,"780,103","13,496,680.8",17.3011522837
2018-12,Staten Island,EXP,SIM9,Peak,"992,052","15,669,885.6",15.795427659
2018-12,Staten Island,LCL/LTD,S40/S90,Off-Peak,"2,450,111","33,334,480.8",13.6052941275
2018-12,Staten Island,LCL/LTD,S40/S90,Peak,"957,573","12,113,647.2",12.650364202
2018-12,Staten Island,LCL/LTD,S42,Off-Peak,"275,394","3,505,179.6",12.7278720669
2018-12,Staten Island,LCL/LTD,S42,Peak,"321,834","3,702,258",11.503626093
2018-12,Staten Island,LCL/LTD,S42SHTL,Peak,"1,268","9,482.4",7.47823343849
2018-12,Staten Island,LCL/LTD,S44/S94,Off-Peak,"5,084,141","55,692,903.6",10.9542405689
2018-12,Staten Island,LCL/LTD,S44/S94,Peak,"2,265,723","23,346,860.4",10.3043754245
